Gene,Flight_Mean,Ground_Mean,Effect,P_Value,Adjusted_P_Value,Significant,-log10_p
AT2G42640,5.062117798685864,5.199831471104105,-0.13771367241824084,0.6612988317587514,0.8674395662089845,False,0.06176077241744359
AT5G57220,4.513961389030037,4.385175692357251,0.12878569667278583,0.6613627063871506,0.867488132537449,False,0.0617364577575541
AT4G13510,4.292270011953163,4.123495832344862,0.16877417960830154,0.6613912139980223,0.8674903070296798,False,0.06173536913310182
AT1G31760,7.91486723365209,8.018098386584635,-0.10323115293254492,0.6614650800406088,0.8675519717070728,False,0.06170449884312722
AT5G39750,0.12337131885205538,0.06207821243856812,0.06129310641348726,0.6614936630132151,0.8675542422688843,False,0.061703362206698115
AT3G51290,6.452696338794041,6.6052817409979765,-0.15258540220393524,0.661618462804527,0.867682696653331,False,0.061639063171572674
AT1G63140,2.8730908863119877,2.6765074318938407,0.19658345441814706,0.6617327588006636,0.8677973659167366,False,0.061581672447832865
AT2G03821,1.62505634674041,1.9201649277725577,-0.29510858103214765,0.6617655029044667,0.8678050829345083,False,0.06157781043641748
ATMG00180,8.105216755882887,7.981141793422486,0.1240749624604014,0.6619585024172484,0.8678820457979499,False,0.061539295952588266
ATMG00440,1.2728871670511048,1.0945299989073995,0.17835716814370528,0.66185870747329,0.8678820457979499,False,0.061539295952588266
AT1G04563,1.9202993151356236,2.1139866748414446,-0.19368735970582107,0.6619088058476165,0.8678820457979499,False,0.061539295952588266
AT4G02140,2.0947298047976752,2.2911394702384165,-0.19640966544074123,0.6619123551745747,0.8678820457979499,False,0.061539295952588266
AT3G62650,9.00779850885728,9.123055505340778,-0.11525699648349885,0.6619392947618739,0.8678820457979499,False,0.061539295952588266
AT3G13580,10.466056581999855,10.357412380008993,0.10864420199086133,0.6619970364598371,0.8678973482787241,False,0.06153163854752572
AT1G10190,0.06264887136667023,0.12432812634807423,-0.061679254981404,0.6620376819966985,0.86791541763568,False,0.0615225967635593
AT2G07734,7.8102550728861555,7.665078081531905,0.14517699135425044,0.6620691472736737,0.8679214509155694,False,0.06151957779304288
AT4G11430,0.12544821041032128,0.06323255172972128,0.0622156586806,0.6621541475846807,0.8679629685742213,False,0.06149880349510569
AT5G25380,4.7135675198831635,4.899152064172117,-0.18558454428895388,0.662154546702696,0.8679629685742213,False,0.06149880349510569
AT4G05110,5.11534495520469,5.2632732477797655,-0.14792829257507556,0.6622261994003932,0.8679793509947398,False,0.06149060645451119
AT3G47540,8.579957602321327,8.709621354458145,-0.12966375213681758,0.6622245393188082,0.8679793509947398,False,0.06149060645451119
AT1G46840,0.12374674929559983,0.06239018463873744,0.061356564656862386,0.6622476393998988,0.8679793509947398,False,0.06149060645451119
AT2G17295,4.86990263439677,4.68737458442965,0.1825280499671207,0.6623407060764238,0.8680309038503703,False,0.06146481268898384
AT1G64540,2.438377490652812,2.6666717328487124,-0.22829424219590022,0.6623380163143913,0.8680309038503703,False,0.06146481268898384
AT2G20597,0.12254562612443093,0.061806128346369005,0.060739497778061924,0.6623807896803597,0.8680482247822967,False,0.061456146741639336
AT3G54770,9.291389917110342,9.401210057877293,-0.10982014076695101,0.6624967123897525,0.8681649272196518,False,0.061397763098380034
AT5G60730,7.111416493628372,7.253848664576954,-0.14243217094858185,0.6625539329855541,0.8682046974704034,False,0.06137786871621305
AT5G10080,6.3598516202768405,6.507940796420536,-0.14808917614369577,0.6628827305430629,0.868565096160103,False,0.06119762702264797
AT4G26380,1.0991570507645214,1.2718225824864333,-0.1726655317219119,0.6628655164898817,0.868565096160103,False,0.06119762702264797
AT3G03435,4.9320615322832415,5.072512901446767,-0.14045136916352519,0.6629648514308198,0.8685670242438813,False,0.06119666295533757
AT5G54170,7.229290311673667,7.352959353166322,-0.12366904149265512,0.662939306878527,0.8685670242438813,False,0.06119666295533757
AT2G45030,8.67213359323682,8.793617562804238,-0.12148396956741792,0.6629636217208914,0.8685670242438813,False,0.06119666295533757
AT2G22610,7.4757628567870205,7.320043230989421,0.1557196257975999,0.6630304374827594,0.8685859912535908,False,0.061187179314481664
AT3G09863,1.0584664966436987,1.194215457030987,-0.13574896038728834,0.6630599798284863,0.8685859912535908,False,0.061187179314481664
AT1G52170,0.07465202423015858,0.11286288085159232,-0.03821085662143374,0.6630361142025765,0.8685859912535908,False,0.061187179314481664
AT2G45020,0.21269127239868185,0.1498701126748218,0.06282115972386004,0.6631982210329814,0.8687120776231769,False,0.06112414048927189
AT3G20670,9.078715833578933,9.196408408811099,-0.11769257523216581,0.6632100067056635,0.8687120776231769,False,0.06112414048927189
AT1G09220,5.046650521526704,5.1825602982597045,-0.13590977673300042,0.6632580070903122,0.868739731263668,False,0.06111031584860054
AT3G03460,5.587764857031015,5.39621197482483,0.19155288220618516,0.663298664499425,0.8687577651739875,False,0.06110130055188185
AT4G29900,8.13213765065241,8.2324764256053,-0.10033877495289012,0.6633925140844523,0.8688454634381033,False,0.06105746215243234
AT3G08100,0.12275880174147946,0.17891456076759807,-0.05615575902611861,0.6634733984116018,0.8689161746769535,False,0.06102211840886641
AT1G80920,9.402839168772141,9.546607481908108,-0.1437683131359666,0.6636367498972896,0.8690427222509856,False,0.060958873054451364
AT5G21160,9.155008331918612,9.269820379944415,-0.11481204802580258,0.6636181965828519,0.8690427222509856,False,0.060958873054451364
AT2G23990,1.132928468165652,0.9238490879370027,0.20907938022864925,0.6636507191834649,0.8690427222509856,False,0.060958873054451364
AT2G24681,0.8392926101936129,0.6630661551067493,0.17622645508686363,0.6637316601146498,0.8691134881512613,False,0.06092351001880504
AT4G22030,0.06268338281201247,0.12382128617546634,-0.06113790336345387,0.6638128008590805,0.869149286065652,False,0.060905622232313474
AT4G23520,0.9998569398323462,1.26821463564609,-0.2683576958137437,0.6637912575395193,0.869149286065652,False,0.060905622232313474
AT2G08590,0.3084760538433121,0.44221678749364085,-0.13374073365032874,0.6639467469703677,0.8692894374464323,False,0.06083559736389258
AT5G55270,0.941571280999665,1.1162474877882747,-0.17467620678860962,0.6641466449103819,0.8694454599031414,False,0.06075765599136143
AT1G34510,6.855620858837527,6.988865692293522,-0.13324483345599436,0.6641363382973445,0.8694454599031414,False,0.06075765599136143
AT1G26233,4.441559604497952,4.573733994384664,-0.13217438988671226,0.664137841506791,0.8694454599031414,False,0.06075765599136143
AT1G09660,9.638105552164618,9.744000846738698,-0.10589529457408098,0.664221451382226,0.8695081590173955,False,0.060726338446078644
AT2G24530,5.9064500607017845,6.017433241660202,-0.1109831809584172,0.6644265891553962,0.8697414581080016,False,0.06060982784599765
AT5G36700,3.5967431884801035,3.7969045218072006,-0.20016133332709707,0.6645249378664686,0.8698349559424599,False,0.060563143385014805
AT5G46315,1.1862179508259647,1.4118285563843869,-0.22561060555842216,0.6645776453334893,0.8698687061691666,False,0.0605462927712663
AT1G79280,9.199123159078738,9.082978163552431,0.11614499552630697,0.6646203433216573,0.8698893527396973,False,0.060535984795848444
AT5G57567,3.3755344496340665,3.09832613851979,0.27720831111427646,0.6646484111965263,0.8698908497670165,False,0.06053523740177756
AT1G50700,5.77144747564239,5.891902740135656,-0.12045526449326616,0.6646755282991151,0.8698911023541179,False,0.06053511129725713
AT1G29100,0.8195379637616911,0.6496187013673147,0.16991926239437638,0.6647808792418912,0.8699937389592622,False,0.060483872835666176
AT5G48040,5.848696938153197,6.009041508092353,-0.1603445699391557,0.6648282523699787,0.8700204951930675,False,0.06047051652573381
AT5G35840,6.67298358881201,6.786050683652743,-0.11306709484073263,0.6650686932010115,0.8702389193996329,False,0.06036149780435449
AT5G05653,0.3542747594961203,0.24304970355983496,0.11122505593628534,0.6650759663813717,0.8702389193996329,False,0.06036149780435449
AT5G64270,8.87590712607356,8.985038558857063,-0.1091314327835029,0.6650473461155291,0.8702389193996329,False,0.06036149780435449
AT2G08870,1.1996196219208146,1.3797885525091302,-0.18016893058831562,0.665178318768622,0.870337597744114,False,0.06031225497002312
AT3G07250,0.06334227114359538,0.12465299413684343,-0.06131072299324805,0.6652593779782892,0.870408408645847,False,0.06027692209114785
AT3G27700,7.440338536172218,7.562653792640096,-0.12231525646787755,0.6652935448234978,0.8704178635230772,False,0.06027220456008365
AT5G39230,0.6339902192638993,0.7691063042014905,-0.1351160849375912,0.6653272435092379,0.8704267051562993,False,0.06026779305478502
AT5G15280,6.044734606059305,6.177400762383085,-0.1326661563237801,0.6653738872328575,0.8704524809736565,False,0.060254932546905116
AT1G08270,4.9030242621437425,5.05390254191399,-0.15087827977024748,0.6654814259189488,0.8704874246969764,False,0.06023749843999815
AT3G60040,5.833459216655108,5.923458785773873,-0.08999956911876517,0.6654493136935886,0.8704874246969764,False,0.06023749843999815
AT4G20470,1.4266933166521734,1.5838239448460343,-0.15713062819386092,0.6654596304519573,0.8704874246969764,False,0.06023749843999815
AT1G30410,6.073805251174116,6.1619241764246935,-0.08811892525057718,0.6655393786896113,0.8704927449632682,False,0.0602348441164934
AT4G07260,3.2659400071850966,3.4744748192869297,-0.2085348121018331,0.6655349304957443,0.8704927449632682,False,0.0602348441164934
ATCG00810,8.997170697712614,9.171127902270213,-0.173957204557599,0.6655847174445427,0.8705168050809914,False,0.06022284053344412
AT3G20885,0.06912594537558966,0.10311877910620963,-0.03399283373061997,0.665624054499121,0.8705330139577437,False,0.06021475411839198
AT1G21150,5.518483346412711,5.663780998361013,-0.1452976519483018,0.6656586624086192,0.8705430367844597,False,0.06020975392516781
AT2G37000,3.7901371884984307,3.9047542321166695,-0.11461704361823877,0.6657133057729769,0.8705440238077917,False,0.06020926152154673
AT3G61450,3.2207575288908052,3.423847608047576,-0.2030900791567709,0.6657118920412819,0.8705440238077917,False,0.06020926152154673
AT3G24890,5.52821760962808,5.831892678887429,-0.3036750692593486,0.6658482866509723,0.870685295993454,False,0.06013878978055724
AT2G33750,1.9614265078481712,2.1487839257375927,-0.1873574178894215,0.6659980079415049,0.8707594077864099,False,0.06010182467603881
AT4G06800,4.131662216335254,4.012683684787595,0.11897853154765947,0.6660127668828426,0.8707594077864099,False,0.06010182467603881
AT4G29640,0.06336911084083499,0.12446655261787472,-0.06109744177703973,0.6659999208236074,0.8707594077864099,False,0.06010182467603881
AT1G04767,1.516411717418695,1.7680567808311762,-0.25164506341248116,0.6660025729899377,0.8707594077864099,False,0.06010182467603881
AT2G05505,0.4065844153860078,0.3091390129993322,0.0974454023866756,0.6660414487474435,0.8707616706826833,False,0.06010069604960209
AT3G49030,0.27116136889381337,0.18784722954617072,0.08331413934764265,0.666128588710296,0.8708403565849703,False,0.06006145303925295
AT3G13222,8.061737138070951,8.182461963748674,-0.12072482567772269,0.666159300927911,0.8708452702277919,False,0.06005900257640176
AT3G04745,0.4040934224711624,0.5319237727495814,-0.12783035027841894,0.6662011669605812,0.8708647638505186,False,0.060049281127231444
AT5G30495,8.824084224998645,8.961390497353893,-0.13730627235524828,0.6662780562079185,0.8708822008039148,False,0.06004058552127364
AT3G46170,3.628187700888709,3.8555230729492114,-0.22733537206050247,0.6662842529236468,0.8708822008039148,False,0.06004058552127364
AT1G80700,8.42763259651103,8.541964533518627,-0.1143319370075968,0.6662953703819978,0.8708822008039148,False,0.06004058552127364
AT2G20780,8.015045529078868,8.123643900077566,-0.10859837099869729,0.6663906798449948,0.8709363082040344,False,0.06001360389811584
AT5G07875,3.4362675943721515,3.2480328962078135,0.1882346981643379,0.666367851696811,0.8709363082040344,False,0.06001360389811584
AT5G10945,0.190055694363837,0.11969015875530697,0.07036553560853004,0.6667793219823833,0.8713737456590552,False,0.05979552942111466
AT4G03130,3.7720728712622593,3.5851132216888066,0.18695964957345268,0.6667760025496614,0.8713737456590552,False,0.05979552942111466
AT2G25940,5.101287264688335,5.2454371924285965,-0.14414992774026114,0.666891400740185,0.8714849646705485,False,0.059740101172394845
AT2G08480,1.2051715656108022,1.356988872239034,-0.15181730662823179,0.6669470216019707,0.8714934316994764,False,0.059735881746670265
AT4G18195,0.8836702342090451,1.0955967176811534,-0.2119264834721083,0.666978801127641,0.8714934316994764,False,0.059735881746670265
AT1G73460,7.46564916225703,7.601250718722358,-0.13560155646532834,0.6669731959301979,0.8714934316994764,False,0.059735881746670265
AT3G02430,2.040424660393405,1.778562880762158,0.261861779631247,0.6670916155404791,0.8715720334423261,False,0.05969671362144095
AT1G70870,0.12524998328399917,0.06394855280250128,0.06130143048149789,0.6670929095606575,0.8715720334423261,False,0.05969671362144095
AT2G33230,1.612422209070373,1.8322581447974016,-0.21983593572702853,0.6671740448842217,0.8716427907870732,False,0.0596614574683065
AT2G46990,4.6795876360918465,4.532410037111385,0.1471775989804618,0.667215467674615,0.8716616612793311,False,0.059652055380622945
AT4G36160,4.930306124553308,5.075183188748888,-0.14487706419557966,0.667310423532038,0.8717504639291854,False,0.059607812828577064
AT1G11572,0.8452949822609944,1.012424328738952,-0.16712934647795763,0.6673590676863965,0.8717787618922,False,0.059593715388734446
AT4G28395,0.06380004050748109,0.1248000192373273,-0.06099997872984621,0.6675863012131529,0.8720403414690611,False,0.059463423700287614
AT4G13040,7.344783355373317,7.463296657792004,-0.11851330241868663,0.6676204986606635,0.8720497550526533,False,0.059458735562424536
AT1G07190,0.18225936447682803,0.10815474021363643,0.0741046242631916,0.6677015213748272,0.8720778629690639,False,0.05944473760393818
AT1G30610,5.477556743289772,5.596666668481928,-0.11910992519215657,0.6677229927923707,0.8720778629690639,False,0.05944473760393818
AT3G16810,8.120369338651706,8.227375413374821,-0.10700607472311496,0.6677064409064295,0.8720778629690639,False,0.05944473760393818
AT2G35765,1.8445350410515655,2.056146843940178,-0.2116118028886127,0.6677981010611247,0.8721137397000505,False,0.059426871371496104
AT3G19350,0.5961202694299199,0.4657542526597548,0.13036601677016513,0.6678044483016883,0.8721137397000505,False,0.059426871371496104
AT3G63060,3.9609135241589497,4.097354954027122,-0.13644142986817265,0.6678759009930981,0.8721365485888775,False,0.05941551316834948
AT2G09310,0.35871885137951837,0.26450944343880106,0.0942094079407173,0.6678599296485999,0.8721365485888775,False,0.05941551316834948
AT1G09163,0.6731900170037263,0.8142696050613315,-0.14107958805760523,0.6679193821947005,0.8721580778130613,False,0.05940479247573063
AT1G09080,0.8709340018056866,0.6803275842156599,0.19060641759002672,0.6680357519840796,0.8722747781625295,False,0.059346684973670905
AT2G05250,3.5960101655036167,4.01376053734523,-0.41775037184161334,0.6680727227125471,0.8722877994794781,False,0.05934020187450271
AT1G63030,0.2581836462807118,0.3790509089849438,-0.12086726270423204,0.6681658383076896,0.872303623318375,False,0.059332323576093325
AT5G46295,1.7952983113280447,2.071171804362336,-0.2758734930342912,0.6681487806370989,0.872303623318375,False,0.059332323576093325
AT5G14400,0.9000831008641776,1.070092164282278,-0.1700090634181004,0.6681391692178182,0.872303623318375,False,0.059332323576093325
AT1G06310,5.251362103602976,5.099636227468932,0.1517258761340443,0.6681989123709446,0.8723115543978687,False,0.059328374941341466
AT3G27473,4.586684289680094,4.718441569721928,-0.13175728004183362,0.6682635055971655,0.8723606303975281,False,0.05930394234473411
AT1G63300,7.355163078825541,7.180493136701196,0.1746699421243445,0.6686229489411649,0.872448401293468,False,0.05926024883430607
